Statement,Label
"Opinion polls show that the majority of Americans, and the majority of New Jerseyans, favor marriage equality for same sex couples.",TRUE
"832,000 people lost their job while (Charlie Crist was)governor.",TRUE
AIG insures the pension trust of the United States Congress!,FALSE
Medicaid is close to 30 percent of the state budget and the biggest expenditure at the state.,TRUE
Says President Barack Obama is responsible for pending defense cuts.,TRUE
Says opponent Tammy Baldwin has had not one positive ad in the campaign for U.S. Senate.,TRUE
"Barack Obama said he would debate 'anywhere, anytime' but has rejected joint town hall meetings.",TRUE
I didn't campaign on a public option.,FALSE
More than half of all drivers licenses issued in California this year have gone to illegal aliens.,TRUE
"We just dont want to get to be like Louisiana, where you have drive-up daiquiri shops.",TRUE
Says Donald Trump and Marco Rubio opposed Cruzs efforts to defund Planned Parenthood.,FALSE
Ninety percent of the job growth in Virginia has been in the private sector.,TRUE
Californians consume 40 percent less energy per person than the national average,TRUE
Rhode Island has the worst maintained bridges in the United States of America . . . and we have the second worst maintained roads [behind] Alaska.,TRUE
The city of Richmond built the second richest team in the NFL a $14 million stadium.,TRUE
A database police use to look up wanted suspects excludes certain warrants issued by Atlanta Municipal Court.,TRUE
On whether he would put a missile shield in Poland.,TRUE
"Welcome to Wisconsin road signs have always been made in Wisconsin,but Scott Walker is outsourcing themto an out-of-state company and paying more money for them.",FALSE
Says Russ Feingold cast the deciding vote for the largest tax increase in history,FALSE
"Washington, D.C., now has greater population than Wyoming and Vermont, more active duty military than 29 states, more tax revenue than 29 states (and) a larger domestic product than 27 states.",TRUE
Says signers of recall petitions against Wisconsin Gov. Scott Walker are at risk because of newly discovered provisions in state law.,FALSE
"Says in Canada, the number of CT scan machines per 1,000 people is like one-tenth of what we have here in this country. Thats why people have to wait.",FALSE
Says Hillary Clinton wanted the wall.,TRUE
Says Lake Erie contains more native fish than all the other Great Lakes combined.,TRUE
There havent been tax cuts for the rich in Rhode Island.,FALSE
On a timetable to withdraw from Iraq.,TRUE
"Says recent studies indicate that nationally, only 8 percent of white voting-age citizens but 25 percent of African-American voting-age citizens lack government-issued photo IDs.",TRUE
Cincinnati is already one of the biggest cities in the country to run 100 percent on clean energy.,TRUE
Says over 50 percent of U.S. job growth in June came from Wisconsin.,FALSE
Less than 5 percent of registered users in states allowing medical marijuana have cancer or AIDS.,TRUE
Kelly Ayotte has voted to defund Planned Parenthood six times.,TRUE
"When Deborah took office, the (Sellwood Bridge) project had languished for years, with only $11 million in funds. With her leadership the remaining funding was secured that got the project moving forward.",TRUE
71% of WIs roads are in poor or mediocre condition and 14% of WIs bridges are structurally deficient or functionally obsolete.,TRUE
Hillary [Clinton] wants to raise taxes by over a trillion dollars.,TRUE
"We are seeing dramatic rate cuts to Medicare that will affect seniors ability to keep their doctor, hospital and prevention services.",FALSE
We had a press conference here that interestingly no one in the mainstream media covered.,FALSE
"As a student at Occidental College in Los Angeles from 1979 to 1981, there were days where folks couldnt go outside. because of all the pollution in the air.",TRUE
Spanish was the first European language spoken in this country.,TRUE
"By one leading measure, what business owners pay out in wages and salaries is now finally growing faster than what they spend on health insurance for the first time in 17 years.",TRUE
"If someone is in a room that has measles and leaves and you walk in two hours later, you could get measles from that person.",TRUE
St. Pete Beachs local version of Amendment 4 resulted in seemingly endless lawsuits (that) decimated the citys legal budget and forced the city to raise the property tax rate.,TRUE
Americans now support strikes (against ISIS) but the support for ground troops is not there. The support is very thin.,TRUE
"In 1972, we had a 179,000 human beings in jail in this country. Today, it's 2.3-million, and 70 percent of them are black, African-American.",FALSE
"While she was mayor, Lois Frankel took a police helicopter ride to go to a dinner party.",TRUE
"Says Texas lawmakers agreed to cut states rainy day fund in half, spending $4 billion from current $8 billion.",FALSE
Says the Senate will have a record number of female senators in 2013.,TRUE
"We balanced the budget with the 1997 Balanced Budget Act, and ultimately had four consecutive balanced budgets.",TRUE
About 57 percent of registered Democrats in the new (9th Congressional) district come from my old district.,TRUE
"Says a gun bill before the Senate would make it a federal felony to leave town for more than seven days, and leave someone else at home with your firearms.",TRUE
The average family not in the top 10 percent makes less money today than they were making a generation ago.,TRUE
She led the fight to stop health insurance rate hikes and saved Rhode Island families over $150 million.,TRUE
Why is January 8th an important date in American history? This day in 1835 is the only day in our history when we have not been in debt.,TRUE
The Obama administration manipulated deportation data to make it appear that the Border Patrol was deporting more illegal immigrants than the Bush administration.,FALSE
Idaho Republican Rep. Mike Simpson is a liberal who voted with Nancy Pelosi to fund sex study programs of San Francisco prostitutes and to regulate the sale of firearms.,FALSE
"Says Arizona congressional candidate Christine Jones called Hillary Clinton a capable and respected leader, and an effective secretary of state. ...Hillary Clinton effective? Christine Jones thinks so.",TRUE
Virtually no Republican in Washington accepts climate change science.,TRUE
"I am the only U.S. Senate candidate who spoke out against bombing Syria, and who challenged Georgias governor and insurance commissioner over obstruction to the Affordable Care Act.",FALSE
"The economic impact of new Atlanta Braves stadium includes 9,241 new jobs and $295 million in wages.",FALSE
"In Oregon, women earn an average of 79 cents for every dollar that men earn for doing the same job. Thats just wrong.",TRUE
"It is wrong for the average federal worker today to make more than $100,000 while the average private-sector worker makes less than $70,000.",TRUE
Tim Pawlenty has cut education funding in Minnesota. Classrooms are overcrowded. Districts have gone to four-day school weeks.,TRUE
"Loretta Lynch, the new nominee for attorney general, was a member of Bill Clintons defense team during the 1992 Whitewater corruption probe.",FALSE
